date,equity,cash,positions
2025-11-28,109221.15959486004,80145.15959486004,5
2025-12-01,109056.65959486004,80145.15959486004,5
2025-12-02,109155.15959486004,80145.15959486004,5
2025-12-03,109431.15959486004,80145.15959486004,5
2025-12-04,109456.65959486004,80145.15959486004,5
2025-12-05,109276.65959486004,80145.15959486004,5
2025-12-08,109263.65959486004,80145.15959486004,5
2025-12-09,109221.15959486004,80145.15959486004,5
2025-12-10,109309.65959486004,80145.15959486004,5
2025-12-11,109509.65959486004,80145.15959486004,5
2025-12-12,109542.65959486004,80145.15959486004,5
2025-12-15,109643.15959486004,80145.15959486004,5
2025-12-16,109496.15959486004,80145.15959486004,5
2025-12-17,109718.65959486004,80145.15959486004,5
2025-12-18,109850.65959486004,80145.15959486004,5
2025-12-19,109974.65959486004,80145.15959486004,5
2025-12-22,109794.73007761005,86070.23007761005,4
2025-12-23,109671.23007761005,86070.23007761005,4
2025-12-24,109592.10465586005,77502.10465586005,5
2025-12-29,109645.08465586005,77502.10465586005,5
2025-12-30,109867.60465586005,77502.10465586005,5
2025-12-31,109856.60465586005,77502.10465586005,5
2026-01-02,110161.60465586005,77502.10465586005,5
2026-01-05,110736.10465586005,77502.10465586005,5
2026-01-06,111160.68465586005,77502.10465586005,5
2026-01-07,110917.86325036004,79142.86325036004,5
2026-01-08,110993.84325036003,79142.86325036004,5
2026-01-09,111386.86325036004,79142.86325036004,5
2026-01-12,111599.36325036004,79142.86325036004,5
2026-01-13,111838.86325036004,79142.86325036004,5
2026-01-14,112180.36325036004,79142.86325036004,5
2026-01-15,112129.36325036004,79142.86325036004,5
2026-01-16,111926.36325036004,79142.86325036004,5
2026-01-19,111795.86325036004,79142.86325036004,5
2026-01-20,111492.34325036003,79142.86325036004,5
2026-01-21,111678.86325036004,79142.86325036004,5
2026-01-22,111732.86325036004,79142.86325036004,5
2026-01-23,111821.84325036003,79142.86325036004,5
2026-01-26,111801.86325036004,79142.86325036004,5
2026-01-27,111858.34325036003,79142.86325036004,5
2026-01-28,111757.34325036003,79142.86325036004,5
2026-01-29,111965.84325036003,79142.86325036004,5
2026-01-30,112282.36325036004,79142.86325036004,5
2026-02-02,112537.36325036004,79142.86325036004,5
2026-02-03,112571.86325036004,79142.86325036004,5
2026-02-04,113469.82353286004,71929.82353286004,6
2026-02-05,114336.32353286004,71929.82353286004,6
2026-02-06,114427.80353286004,71929.82353286004,6
2026-02-09,113952.30353286004,71929.82353286004,6
2026-02-10,113264.82353286004,71929.82353286004,6
2026-02-11,113741.32353286004,71929.82353286004,6
2026-02-12,113580.82353286004,71929.82353286004,6
2026-02-13,113814.56709711005,74184.56709711005,5
2026-02-16,113863.56709711005,74184.56709711005,5
2026-02-17,113948.61333611005,83131.61333611005,4
2026-02-18,114282.61333611005,83131.61333611005,4
2026-02-19,114780.11333611005,83131.61333611005,4
2026-02-20,115078.61333611005,83131.61333611005,4
2026-02-23,115087.61333611005,83131.61333611005,4
2026-02-24,114969.61333611005,83131.61333611005,4
2026-02-25,114464.61333611005,83131.61333611005,4
2026-02-26,115133.61333611005,83131.61333611005,4
2026-02-27,115794.09333611005,83131.61333611005,4
2026-03-02,115727.61333611005,83131.61333611005,4
2026-03-03,115166.61333611005,83131.61333611005,4
2026-03-04,115030.61333611005,83131.61333611005,4
2026-03-05,115073.12186291006,74837.32186291006,5
2026-03-06,114792.62186291006,74837.32186291006,5
2026-03-09,114872.77866337255,55339.32866337255,8
2026-03-10,115527.75866337254,55339.32866337255,8
2026-03-11,115345.42866337254,55339.32866337255,8
2026-03-12,115462.92866337256,55339.32866337255,8
2026-03-13,115747.10836849755,50475.80836849755,9
2026-03-16,115982.69036849756,50475.80836849755,9
2026-03-17,116469.21866765754,53491.20866765755,10
2026-03-18,115566.65066765752,53491.20866765755,10
2026-03-19,114406.61866765755,53491.20866765755,10
2026-03-20,114070.91866765753,53491.20866765755,10
2026-03-23,114005.55866765755,53491.20866765755,10
2026-03-24,114590.29066765754,53491.20866765755,10
2026-03-25,115478.01866765754,53491.20866765755,10
2026-03-26,114937.06866765754,53491.20866765755,10
2026-03-27,114915.30866765755,53491.20866765755,10
2026-03-30,116063.10866765754,53491.20866765755,10
2026-03-31,116257.76866765755,53491.20866765755,10
